Date,axe,mois,jour_sem,semaine,nb_arrets_total,duree_totale_h,duree_max_h,taux_disponibilite,ratio_arret_anomalie,roll_3j_nb_arrets,roll_7j_nb_arrets,roll_3j_duree,roll_7j_duree,roll_7j_nb_anomalie,pente_arrets_3j,duree_depuis_last_arret,duree_depuis_last_anomalie,cumul_arrets_7j,heure_sin,heure_cos,mois_sin,mois_cos,est_weekend,axe_encoded,nb_arrets_anomalie,duree_anomalie_h,nb_epuisement,nb_rupture,nb_defaut_elec,nb_defaut_mec,gravite_max,nb_arrets_critiques,label
2025-09-18,1,9,3,38,5.0,4.416666666666671,3.0000000000000027,0.815972222222222,0.2,5.666666666666667,7.142857142857143,8.638888888888893,7.785714285714287,9.0,-1.5000000000000002,0.0,0.0,50.0,-0.9992290362407229,-0.039259815759068124,-1.0,-1.8369701987210297e-16,0,1,1.0,0.25000000000000044,0.0,0.0,1.0,0.0,3.0,0.0,0
2025-09-19,1,9,4,38,8.0,14.583333333333337,12.250000000000002,0.39236111111111094,0.125,5.666666666666667,6.0,11.555555555555562,8.60714285714286,9.0,2.0000000000000004,0.0,0.0,42.0,-0.3291756755680387,-0.9442686983133166,-1.0,-1.8369701987210297e-16,0,1,1.0,12.250000000000002,1.0,0.0,0.0,0.0,2.0,1.0,1
2025-09-20,1,9,5,38,0.0,0.0,0.0,1.0,0.0,4.333333333333333,4.285714285714286,6.333333333333338,6.583333333333335,7.0,-2.5000000000000004,1.0,1.0,30.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-21,1,9,6,38,5.0,3.416666666666665,1.0000000000000018,0.857638888888889,0.0,4.333333333333333,4.428571428571429,6.000000000000003,6.333333333333335,7.0,-1.4999999999999991,0.0,2.0,31.0,-0.8870108331782218,-0.4617486132350336,-1.0,-1.8369701987210297e-16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-22,1,9,0,39,6.0,3.083333333333334,1.8333333333333321,0.8715277777777778,0.0,3.6666666666666665,5.142857142857143,2.1666666666666683,6.714285714285716,7.0,3.0000000000000004,0.0,3.0,36.0,-0.5249765803345604,-0.8511166724369996,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-23,1,9,1,39,6.0,4.833333333333334,1.333333333333334,0.798611111111111,0.0,5.666666666666667,4.857142857142857,3.77777777777778,6.571428571428572,4.0,0.5,0.0,4.0,34.0,0.021814885034561218,-0.9997620270799091,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-24,1,9,2,39,5.0,3.7499999999999987,1.2499999999999996,0.84375,0.0,5.666666666666667,5.0,3.8888888888888906,4.86904761904762,2.0,-0.5000000000000001,0.0,5.0,35.0,0.9288095528719242,-0.3705574375098363,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-25,1,9,3,39,4.0,11.91666666666667,10.000000000000002,0.5034722222222221,0.0,5.0,4.857142857142857,6.833333333333336,5.940476190476192,1.0,-0.9999999999999994,0.0,6.0,34.0,0.29549963359971876,-0.9553428528766162,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-26,1,9,4,39,0.0,0.0,0.0,1.0,0.0,3.0,3.7142857142857144,5.222222222222224,3.8571428571428577,0.0,-2.4999999999999996,1.0,7.0,26.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-27,1,9,5,39,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,3.7142857142857144,3.972222222222225,3.857142857142857,0.0,-2.0,2.0,8.0,26.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-28,1,9,6,39,2.0,0.9166666666666634,0.4999999999999982,0.9618055555555557,0.0,0.6666666666666666,3.2857142857142856,0.30555555555555625,3.5,0.0,1.0000000000000002,0.0,9.0,23.0,-0.9108638249211759,-0.41270702980439467,-1.0,-1.8369701987210297e-16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-29,1,9,0,40,2.0,2.583333333333335,1.333333333333334,0.892361111111111,0.0,1.3333333333333333,2.7142857142857144,1.1666666666666679,3.4285714285714284,0.0,1.0000000000000002,0.0,10.0,19.0,-0.8919948565893142,-0.45204554617671955,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-09-30,1,9,1,40,2.0,3.4999999999999996,2.1666666666666656,0.8541666666666667,0.0,2.0,2.142857142857143,2.3333333333333344,3.2380952380952377,0.0,2.0553579095097192e-16,0.0,11.0,15.0,0.5372996083468241,-0.8433914458128855,-1.0,-1.8369701987210297e-16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-10-01,1,10,2,40,3.0,4.666666666666668,2.916666666666668,0.8055555555555555,0.3333333333333333,2.3333333333333335,1.8571428571428572,3.5833333333333357,3.3690476190476195,1.0,0.5000000000000002,0.0,0.0,13.0,0.6967479032106548,0.7173160805192895,-0.8660254037844386,0.5000000000000001,0,1,1.0,2.916666666666668,0.0,0.0,1.0,0.0,3.0,1.0,1
2025-10-02,1,10,3,40,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.2857142857142858,2.7222222222222237,1.6666666666666665,1.0,-0.9999999999999998,1.0,1.0,9.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-10-03,1,10,4,40,0.0,0.0,0.0,1.0,0.0,1.0,1.2857142857142858,1.555555555555558,1.6666666666666665,1.0,-1.5,2.0,2.0,9.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-10-04,1,10,5,40,0.0,0.0,0.0,1.0,0.0,0.0,1.2857142857142858,0.0,1.6666666666666665,1.0,0.0,3.0,3.0,9.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-10-05,1,10,6,40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5357142857142863,1.0,0.0,4.0,4.0,7.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
